,Country/Region,Days_since_start,iso_alpha,Confirmed,Deaths,Recovered,Suspected,Population,Rate,Death Rate
8099,Spain,80,ESP,158273,16081,55668,0.0,46754.783,150,127
8100,Sri Lanka,80,LKA,197,7,54,0.0,21413.25,91,57
8101,St. Barth,80,BLM,6,0,1,0.0,,0,0
8102,St. Vincent Grenadines,80,VCT,12,0,1,0.0,110.947,115,0
8103,Sudan,80,SDN,17,2,2,0.0,43849.269,59,38
8104,Suriname,80,SUR,10,1,4,0.0,586.634,97,74
8105,Sweden,80,SWE,9685,870,381,0.0,10099.27,137,113
8106,Switzerland,80,CHE,24551,1002,11100,0.0,8654.618,148,116
8107,Syria,80,SYR,19,2,4,0.0,17500.657,69,47
8108,Taiwan,80,TWN,382,6,91,0.0,23816.775,96,55
8109,Tanzania,80,TZA,32,3,5,0.0,59734.213,62,39
8110,Thailand,80,THA,2473,33,1013,0.0,69799.978,104,61
8111,Timor-Leste,80,TLS,2,0,1,0.0,1318.442,73,0
8112,Togo,80,TGO,76,3,25,0.0,8278.737,91,58
8113,Trinidad and Tobago,80,TTO,109,8,3,0.0,1399.491,112,86
8114,Tunisia,80,TUN,671,25,25,0.0,11818.618,109,76
8115,Turkey,80,TUR,47029,1006,2423,0.0,84339.067,132,93
8116,Turks and Caicos,80,TCA,8,1,0,0.0,38.718,122,101
8117,UK,80,GBR,73758,8958,344,0.0,67886.004,138,117
8118,US,80,USA,502197,18783,28778,0.0,331002.647,142,109
8119,Uganda,80,UGA,53,0,0,0.0,45741,70,0
8120,Ukraine,80,UKR,2203,69,61,0.0,43733.759,108,73
8121,United Arab Emirates,80,ARE,3360,16,418,0.0,9890.4,127,73
8122,Uruguay,80,URY,494,7,214,0.0,3473.727,118,76
8123,Uzbekistan,80,UZB,669,3,42,0.0,33469.199,99,44
8124,Vatican City,80,VAT,8,0,2,0.0,0.809,161,0
8125,Venezuela,80,VEN,175,9,84,0.0,28435.943,87,57
8126,Vietnam,80,VNM,257,0,144,0.0,97338.583,78,0
8127,Western Sahara,80,ESH,4,0,0,0.0,597.33,88,0
8128,Yemen,80,,1,0,0,0.0,26.221,105,0
8129,Yemen,80,,1,0,0,0.0,164.1,87,0
8130,Yemen,80,,1,0,0,0.0,9.885,115,0
8131,Yemen,80,,1,0,0,0.0,38.659,101,0
8132,Yemen,80,,1,0,0,0.0,42.882,100,0
8133,Yemen,80,,1,0,0,0.0,173.859,86,0
8134,Yemen,80,,1,0,0,0.0,85.032,93,0
8135,Zambia,80,ZMB,40,2,25,0.0,18383.956,76,46
8136,Zimbabwe,80,ZWE,13,3,0,0.0,14862.927,67,53
8137,Afghanistan,81,AFG,555,18,32,0.0,38928.341,95,61
8138,Albania,81,ALB,433,23,197,0.0,2877.8,119,89
8139,Algeria,81,DZA,1825,275,460,0.0,43851.043,106,87
8140,Andorra,81,AND,601,26,71,0.0,77.265,158,127
8141,Angola,81,AGO,19,2,4,0.0,32866.268,63,41
8142,Anguilla,81,AIA,3,0,0,0.0,15.002,122,0
8143,Antigua and Barbuda,81,ATG,21,2,0,0.0,97.928,122,99
8144,Argentina,81,ARG,2142,89,440,0.0,45195.777,107,75
8145,Armenia,81,ARM,967,13,173,0.0,2963.234,126,83
8146,Artania Cruise,81,,41,2,0,0.0,26.221,142,112
8147,Artania Cruise,81,,41,2,0,0.0,164.1,124,94
8148,Artania Cruise,81,,41,2,0,0.0,9.885,152,122
8149,Artania Cruise,81,,41,2,0,0.0,38.659,138,108
8150,Artania Cruise,81,,41,2,0,0.0,42.882,137,107
8151,Artania Cruise,81,,41,2,0,0.0,173.859,123,93
8152,Artania Cruise,81,,41,2,0,0.0,85.032,130,100
8153,Aruba,81,ABW,92,0,29,0.0,106.766,136,0
8154,Australia,81,AUS,6303,57,3299,0.0,25499.881,124,77
8155,Austria,81,AUT,13806,337,6604,0.0,9006.4,142,105
8156,Azerbaijan,81,AZE,1058,11,200,0.0,10139.175,115,69
8157,Bahamas,81,BHS,46,8,5,0.0,393.248,116,99
8158,Bahrain,81,BHR,1040,6,555,0.0,1701.583,133,81
8159,Bangladesh,81,BGD,482,30,36,0.0,164689.383,79,52
8160,Barbados,81,BRB,68,4,11,0.0,287.371,123,95
8161,Belarus,81,BLR,2226,23,172,0.0,9449.321,123,77
8162,Belgium,81,BEL,28018,3346,5986,0.0,11589.616,146,125
8163,Belize,81,BLZ,13,2,0,0.0,397.621,103,85
8164,Benin,81,BEN,35,1,5,0.0,12123.198,79,44
